MS1_coverage,MS1_duration_ms,MS1_occurrence,MS2_coverage,MS2_duration_ms,MS2_occurrence,MS3_coverage,MS3_duration_ms,MS3_occurrence,MS4_coverage,MS4_duration_ms,MS4_occurrence,T_1_1,T_1_2,T_1_3,T_1_4,T_2_1,T_2_2,T_2_3,T_2_4,T_3_1,T_3_2,T_3_3,T_3_4,T_4_1,T_4_2,T_4_3,T_4_4,band,subject
0.2441327902866364,25.034672970843182,9.7517866748636,0.2715822638899562,27.920995457238792,9.726811649888573,0.2351648351648351,24.03927729772192,9.782525167140552,0.2491201106585722,25.81564801911209,9.649965419196189,0.8402215996726369,0.0570052566967798,0.0823129465831471,0.0204601970474361,0.0736842105263157,0.8567628749292586,0.0175721561969439,0.0519807583474816,0.0631004509509182,0.0204235017319129,0.8336056466897589,0.0828704006274099,0.0166574125485841,0.0810352273428342,0.0572521438706891,0.8450552162378925,theta,sub-004
0.2371551525397679,19.532278481012657,12.141704449396755,0.2777145930992085,24.17324414715719,11.488511488511488,0.250242065626681,22.94451294697904,10.906401291016676,0.2348881887343425,19.81267217630854,11.855452240067626,0.7952365521710952,0.0712248865845755,0.0490926766040181,0.084445884640311,0.0568637759760923,0.8345277954564321,0.0591881347021223,0.0494202938653532,0.0573025426851738,0.062400196536052,0.8256663800515908,0.0546308807271833,0.0784858993653078,0.057253157102663,0.0661519335209055,0.7981090100111234,alpha,sub-004
0.2772434177392855,92.12620027434842,3.009387306907968,0.2799184286787592,92.1304347826087,3.0382840300195677,0.1864994509622609,72.51685393258427,2.571808356932324,0.2563387026196944,86.42449547668754,2.9660422222405693,0.9565812983919,0.0166765932102441,0.0122096486003573,0.0145324597974985,0.0150129778197262,0.9565832940066068,0.0125058990089664,0.0158978291647003,0.0192137418098105,0.017752789091553,0.9448822383566496,0.0181512307419868,0.0165550115949497,0.0164583870136562,0.0132697758309713,0.9537168255604226,delta,sub-005
0.1756342830722996,23.79530201342282,7.381048703362754,0.3047943791745444,32.77141588992455,9.300616738633268,0.1808687180588007,24.22001105583195,7.46773887269755,0.3387026196943552,35.35028005170185,9.581327763145945,0.8318995910308842,0.0752597188924928,0.0594180416490386,0.0334226484275842,0.0449940405244338,0.8779661935204247,0.0163885578069129,0.0606512081482284,0.0568767973707034,0.031085954261195,0.8348473090792897,0.0771899392888117,0.016307527301092,0.0542121684867394,0.0426335803432137,0.8868467238689548,theta,sub-005
0.1852197389387472,16.870840383530737,10.978690730756847,0.3197959065727661,22.7746582390122,14.041743380586356,0.3121341468448906,22.27485638532921,14.012846657474755,0.182850207643596,16.87390476190476,10.83627116684968,0.7629045199251137,0.0899081750913791,0.0835784969243113,0.0636088080591958,0.0480210673069475,0.8243874732140551,0.0777115121472646,0.0498799473317326,0.0526900491985399,0.0768661059091149,0.8204253293128075,0.0500185155795376,0.0662392197588838,0.0848421908159118,0.0859710118751975,0.7629475775500068,alpha,sub-005
0.2479059402136325,69.19034852546918,3.5829555060324294,0.2393529547375701,68.98560354374308,3.469607315761162,0.2566740951356336,81.86519607843137,3.1353262122492893,0.2560670099131638,78.22065727699531,3.2736494274955814,0.9421884686918784,0.0252944823310601,0.011655300681959,0.0208617482951022,0.0223142618634816,0.942047132858152,0.0209978809477942,0.0146407243305721,0.0126044130415257,0.019041346067483,0.9511391874494776,0.0172150534415137,0.0224476321949462,0.0106236120280895,0.018066142488446,0.948862613288518,delta,sub-006
0.230615538307846,26.734966592427615,8.625989395220165,0.2751248751248751,27.87774965933424,9.868977176669484,0.2702144009836317,28.01274646484764,9.64612310766157,0.2240451855836471,25.149881388828984,8.908399293014678,0.850383205598134,0.0516494501832722,0.047884038653782,0.0500833055648117,0.0534886319200044,0.856516395732082,0.048935813641696,0.0410591587062175,0.0362038564359251,0.059240088732154,0.8572322393492975,0.0473238154826232,0.0446578631452581,0.0515863488252443,0.0628022637626479,0.8409535242668496,theta,sub-006
0.2098901098901099,19.47103903047585,10.779605010374242,0.2907016060862215,22.761131167268356,12.771843541074311,0.302159379082456,22.584721424468697,13.378928763544147,0.1972489049412126,19.194615816040383,10.276262199339122,0.794566689854648,0.0691978178889173,0.0809870757514736,0.055248416504961,0.0467630653731264,0.8242618097226995,0.0800179756271643,0.0489571492770097,0.0580889646227014,0.0684401943080953,0.8229100434904245,0.0505607975787787,0.0606981455508804,0.0804893252298581,0.0672043010752688,0.7916082281439926,alpha,sub-006
0.2485014985014985,94.22348484848484,2.6373626373626373,0.2651548451548451,93.21158911325723,2.8446553446553446,0.2532567432567432,91.43733092876464,2.7697302697302697,0.2330869130869131,94.65314401622716,2.4625374625374628,0.9575477386934672,0.0174070351758793,0.0108140703517587,0.0142311557788944,0.0169919373069098,0.9570868811694672,0.0151081305101348,0.010813051013488,0.0140828402366863,0.0160157790927021,0.9562919132149902,0.0136094674556213,0.010586319218241,0.0128578775930053,0.0188153608777644,0.9577404423109892,delta,sub-007
0.3059040959040959,30.317821782178218,10.08991008991009,0.2463736263736263,25.050279329608937,9.835164835164836,0.1878621378621378,22.39356951473653,8.38911088911089,0.2598601398601398,28.030172413793103,9.270729270729271,0.8680644002481956,0.0560726298945168,0.0307632017243068,0.0450997681329806,0.0600519017111345,0.840321141837645,0.0541318627848511,0.0454950936663693,0.0467960648763626,0.0675352299920234,0.8213772932730656,0.0642914118585482,0.0645496136250048,0.0365230094959824,0.0415977855522663,0.8573295913267464,theta,sub-007
0.1853246753246753,16.697569756975696,11.0989010989011,0.1948851148851149,16.80275624461671,11.5984015984016,0.3203996003996004,23.836492010405053,13.441558441558442,0.2993906093906094,23.22728153458632,12.88961038961039,0.7604441809066896,0.0880275995903185,0.0853323270982696,0.0661958924047221,0.0790957555874513,0.761943817920853,0.0937564076276399,0.0652040188640557,0.0379458717884759,0.0468944874033424,0.8321900723372412,0.0829695684709403,0.0561599038974906,0.0502869727709556,0.0657367859049653,0.8278163374265883,alpha,sub-007
0.3065034965034965,82.4758064516129,3.716283716283717,0.2035464535464535,69.59863364645602,2.9245754245754245,0.1929270729270729,61.8974358974359,3.116883116883117,0.297022977022977,80.73862864901561,3.678821178821179,0.95150092891366,0.0162967308757863,0.0114077116130504,0.0207946285975033,0.0237557671542161,0.9425738686561304,0.0164916069500343,0.0171787572396191,0.0209714167357083,0.0185376967688483,0.935376967688484,0.0251139188069594,0.0201130095519978,0.0105273779093232,0.0189021929234494,0.9504574196152292,delta,sub-008
0.1794405594405594,27.401983218916858,6.548451548451549,0.3617982017982018,39.39733478379114,9.183316683316685,0.1338461538461538,23.23016905071521,5.761738261738262,0.3249150849150849,35.584245076586434,9.130869130869131,0.8540251642356085,0.0599042422892773,0.0293953902683442,0.0566752032067698,0.0287994256682129,0.898470289374862,0.0215374420145791,0.0511928429423459,0.0332139125242573,0.0804597701149425,0.8278101209135692,0.0585161964472309,0.0348676321372567,0.046797650893214,0.030716723549488,0.8876179934200412,theta,sub-008
0.3288311688311688,24.30570426435296,13.52897102897103,0.1566133866133866,15.198254968492488,10.304695304695306,0.3594205794205794,25.350008807468733,14.178321678321678,0.1551348651348651,15.322150962012827,10.124875124875125,0.8354295783205736,0.0338133430550492,0.0793231255316563,0.0514339530927208,0.0739299610894941,0.7368118900299803,0.1123939529246667,0.0768641959558589,0.082219195597187,0.0434166272896572,0.8422325374544848,0.0321316396586708,0.0836499452637001,0.0934380835855496,0.0839719234979715,0.7389400476527787,alpha,sub-008
0.2340205249296158,68.30483764082173,3.4261193352102444,0.2557805830533103,72.4475884244373,3.530560348742167,0.2533920624829716,78.26367461430576,3.237671419489601,0.2568068295341023,84.66167664670658,3.0333303060575787,0.9414389941012108,0.024914622787954,0.0146693573424402,0.0189770257683949,0.021907399517114,0.9447876722056526,0.0213748047152393,0.011930123561994,0.0148028673835125,0.0179569892473118,0.9489247311827956,0.0183154121863799,0.0169041977578951,0.0145701453478091,0.0157725359833079,0.9527531209109876,delta,sub-009
0.2314957769503224,25.61165536297413,9.038688584143127,0.2619925529016438,30.986036519871107,8.45518118245391,0.2238852057033875,24.788335847159377,9.031877213695395,0.2826264644446463,31.820040899795504,8.882027063845246,0.8438211063162024,0.0514319340918007,0.0596704590035307,0.045076500588466,0.0365709927897947,0.8709095951192457,0.038304215196894,0.0542151968940654,0.0663259096994036,0.0463672873311427,0.8386678025232243,0.0486390004462293,0.0414845758354755,0.0408097686375321,0.0434125964010282,0.874293059125964,theta,sub-009
0.233502860775588,20.688795011064173,11.286440831895378,0.2437562437562437,21.246784088660203,11.472618290800108,0.2617745890473163,21.081733406472846,12.417128326219236,0.2609663064208519,21.89333333333333,11.919898283534648,0.8066900038895372,0.0687281213535589,0.0644107351225204,0.0601711396343835,0.0570417287630402,0.8117362146050671,0.0615126676602086,0.069709388971684,0.0674091035248404,0.0587704690535664,0.8102622814321399,0.0635581459894532,0.0520967461284148,0.0554028188620149,0.0752044544979989,0.8172959805115713,alpha,sub-009
0.3143033437151084,71.50401069518716,4.395604395604396,0.1820003525885878,48.62009419152276,3.743315508021391,0.1890168654874537,49.61820285383725,3.8094258682493978,0.3146794382088499,71.11420982735724,4.424986777927955,0.9440590819856034,0.0216135365055623,0.0092923249509208,0.0250350565579134,0.0378418520551483,0.9177294888766911,0.0290271544347938,0.0154015046333666,0.0144256179076636,0.0290066842841598,0.919384424063423,0.0371832737447536,0.0253230746246358,0.0085717487114364,0.0223351012175991,0.9437700754463284,delta,sub-010
0.2790327319739084,26.971314967338824,10.345536816125051,0.2222189575130751,24.424350072662683,9.098254686489982,0.284139390021743,27.76457077232271,10.233883763295529,0.2146089204912734,24.229557140487643,8.8573191514368,0.8516942905882106,0.0658762083271907,0.062696122822905,0.0197333782616936,0.0643148040408314,0.8362511239223568,0.0297244406833447,0.0697096313534669,0.0749710456651224,0.0183239576439444,0.8559315023163467,0.0507734943745863,0.0269715224534501,0.0596659364731653,0.0784501642935378,0.8349123767798466,theta,sub-010
0.2685961097725803,23.39449776071657,11.4811658929306,0.2369865428688958,22.435605006954106,10.562966445319388,0.2632778985720162,23.4965255015078,11.204971499089147,0.2311394487865076,21.84256559766764,10.5820649938297,0.8290196250027349,0.0512831732557376,0.0660073949285667,0.0536898068129608,0.0647688950605038,0.821711961912319,0.0603550882761356,0.0531640547510414,0.0585031584116425,0.0535702328073034,0.8297805852547934,0.0581460235262605,0.0656446241069839,0.0621615437418961,0.055322502733074,0.816871329418046,alpha,sub-010
0.3406333925814445,70.86369770580296,4.806881430258054,0.1821295587529353,49.169877408056045,3.704088119672536,0.2987921169739351,64.50980392156863,4.631731904459177,0.1784449316916849,50.8936170212766,3.506234025714545,0.943553608836412,0.0131022662350028,0.021748238430775,0.0215958864978099,0.0215842712637127,0.9186493802535972,0.0401766633423564,0.0195896851403333,0.0328281731729558,0.0187589560988319,0.9380346519605716,0.0103782187676408,0.0306819834230042,0.0266104405990984,0.0213028937036498,0.9214046822742477,delta,sub-011
0.3226254265215304,32.71973684210526,9.86026960052934,0.3027751469309911,33.27914438502674,9.098044812330526,0.1868780570079271,21.652010522360012,8.63097941020019,0.1877213695395513,21.3880266075388,8.77693734836592,0.8777496280210721,0.0442755459042104,0.0287127518397876,0.0492620742349298,0.0578933836133013,0.8798423037367158,0.0337675694206376,0.0284967432293452,0.0535267981116356,0.0746320466537073,0.8152596500971953,0.0565815051374618,0.0634459879742898,0.0434722510194208,0.0801022876494574,0.8129794733568318,theta,sub-011
0.2842482193131543,22.069000251825734,12.879977165691452,0.2072732462342852,20.11457349700976,10.304630434500565,0.2973390246117519,22.775652173913045,13.055126691490328,0.2111395098408085,19.65458937198068,10.742504248997756,0.8187502852708932,0.047286503263499,0.0670957140900999,0.0668674973755077,0.0540811216825237,0.8011392088132199,0.0922633950926389,0.0525162744116174,0.084522406946808,0.0470829515207051,0.8244098267661562,0.0439848147663306,0.0718938183605751,0.0651960181885215,0.0664249723485314,0.7964851911023719,alpha,sub-011
0.2593846831134966,75.55610357583231,3.433007670295806,0.2607561929595828,74.12755716004814,3.51766877190606,0.220542169694712,66.5389527458493,3.3144821280414503,0.2593169542322084,74.43499392466586,3.4838043312619584,0.9470592075200732,0.0221293818134342,0.0183432338925517,0.0124681767739408,0.0205194805194805,0.946038961038961,0.0127922077922077,0.0206493506493506,0.0225719769673704,0.0134357005758157,0.9398848368522073,0.0241074856046065,0.0131252448739715,0.0207000130599451,0.0198511166253101,0.9463236254407732,delta,sub-012
0.2385749843376962,26.48496240601504,9.007941211331042,0.2732183071166122,28.420959929546456,9.61326808784436,0.2733029682182225,27.697983697983695,9.867251392675122,0.2149037403274691,25.02119270576639,8.588868758360285,0.8490311590602598,0.036908226275818,0.0604727092057633,0.0535879054581588,0.03898116013882,0.8592588001983144,0.0565195835399107,0.0452404561229548,0.0508642587200297,0.0599095471160399,0.8555851558143858,0.0336410383495446,0.053419476835802,0.0617711944531988,0.0446738102741884,0.8401355184368106,theta,sub-012
0.2549992380500855,22.65513350883791,11.25569345908329,0.253170558255304,22.110166358595198,11.450413992786874,0.2505799285460302,22.44823663253697,11.16256624731201,0.2412502751485802,21.249813571961223,11.353053725935082,0.8234395750332005,0.0607569721115537,0.0574369189907038,0.0583665338645418,0.0591894060995184,0.819087747458534,0.0582530765115034,0.063469769930444,0.0584498952631934,0.0620312183255625,0.8218122846138253,0.0577066017974187,0.063802905874921,0.0611356776865305,0.0632413841510493,0.8118200322874991,alpha,sub-012
0.284065934065934,76.33557046979865,3.721278721278721,0.3473026973026973,96.0138089758343,3.617216117216117,0.1835164835164835,55.178973717146434,3.325840825840826,0.1851148851148851,54.16808769792935,3.417415917415917,0.9475997889924388,0.022800539241545,0.0063302268331281,0.0232694449328878,0.0216213624814228,0.958339325950429,0.0153890407018553,0.0046502708662927,0.0086191253855924,0.0342950462710941,0.9275086191253856,0.0295772092179277,0.0313034091931276,0.009175137177296,0.033282360349015,0.9262390932805612,delta,sub-013
0.2485181485181485,28.621284755512946,8.682983682983682,0.2731102231102231,30.717228464419478,8.89110889110889,0.2509324009324009,28.982692307692307,8.658008658008658,0.2274392274392274,28.443519000520563,7.996170496170496,0.8602438697574701,0.0553396757336191,0.0350395283398097,0.0493769261691008,0.0443848311181563,0.8698329472015608,0.0532861846116327,0.0324960370686501,0.049432685289629,0.0453851768296728,0.8619865967752638,0.0431955411054342,0.0448755490483162,0.0457540263543191,0.05,0.8593704245973646,theta,sub-013
0.2425074925074925,22.02646502835539,11.009823509823509,0.2478521478521478,21.859030837004404,11.33866133866134,0.2537962037962038,22.155523255813957,11.455211455211456,0.2558441558441558,22.64701547531319,11.297036297036296,0.8184564680032957,0.0572644877780829,0.0595303488052732,0.0647486954133479,0.0615343275560929,0.8170092704554615,0.0579739352411661,0.0634824667472793,0.0573377943974283,0.0690808895886636,0.8194581119202257,0.0541232040936823,0.0556423272159312,0.054470909800859,0.0665104776779903,0.8233762853052193,alpha,sub-013
0.2867311260168403,81.48542458808619,3.5188026259454834,0.1900242614528328,56.58432934926959,3.35824889396318,0.2029577565291851,59.80026281208936,3.3939275010703582,0.3202868560011417,87.68742368742369,3.6525974025974026,0.9509114664343932,0.0139986312449449,0.0163628445218689,0.018727057798793,0.0214044310927525,0.9293090499436726,0.0237514081862561,0.0255351107773188,0.0194251560165245,0.0258416102663268,0.9331106618616508,0.0216225718554979,0.018938338996268,0.0130340333091962,0.0135910432796747,0.954436584414861,delta,sub-014
0.1994255744255744,19.838509316770185,10.052447552447552,0.2818253175396032,26.618365627632688,10.58762665905523,0.198051948051948,20.094117647058823,9.856215213358071,0.3206971599828743,28.70578842315369,11.17186385043528,0.7983719474013776,0.0293407281509974,0.073530727256463,0.098756597191162,0.0212685150018989,0.8497278136472971,0.0623496645144955,0.0666540068363084,0.0878220140515222,0.0799855881823095,0.8009367681498829,0.0312556296162853,0.05245883400089,0.0644192256341789,0.0224187805963506,0.8607031597685804,theta,sub-014
0.3122413300984729,25.24774612333213,12.36709718852576,0.3149172256315113,25.093105899076047,12.54995004995005,0.180159126587698,20.898085876875324,8.620843442272013,0.1926823176823177,19.946445060018466,9.65998287426859,0.8416181007884813,0.0889612615701062,0.0402811107302022,0.0291395269112101,0.0583470231688664,0.8405936667988444,0.045488019033592,0.0555712909986971,0.0705020299039508,0.0540647588870185,0.808594910387167,0.0668383008218635,0.0954541246180909,0.0658272382186834,0.0392556244792148,0.7994630126840108,alpha,sub-014
0.2067406277932593,62.57824933687002,3.3037138300296194,0.2762851183903815,71.33031674208145,3.873319662793347,0.2801759643864907,74.35348837209303,3.768161662898505,0.2367982894298683,70.00518134715026,3.382582329950751,0.93608002712784,0.027636486944727,0.013733468972533,0.0225500169548999,0.0204897234204516,0.9439228622177112,0.0237249429078914,0.0118624714539457,0.0087582108226462,0.0250234594932749,0.946262120738192,0.0199562089458867,0.0215380060691288,0.0116201613500111,0.023980460365628,0.942861372215232,delta,sub-015
0.3617960986382039,35.287179487179486,10.252904989747094,0.1345496608654503,19.927319922128486,6.752019909914647,0.1596473701736859,22.61700806952204,7.058730742941269,0.3440068703226598,33.352591333899746,10.31424715635242,0.8866443830838541,0.0165673593954367,0.0278060359443879,0.0689822215763212,0.1018627067865051,0.7992705483912986,0.0431158004428813,0.0557509443793148,0.0932045229992315,0.0285431990339224,0.8231419475244264,0.0551103304424195,0.036123707138126,0.0478422581138228,0.0359199062515921,0.880114128496459,theta,sub-015
0.302486986697513,25.778939507094847,11.733880154932786,0.3108295213558371,24.821553533939817,12.5225651541441,0.2062674167937326,18.621835443037973,11.076642655590025,0.1804160751529172,17.11388196176226,10.54208948945791,0.8448345790602004,0.0831450257836491,0.0318674314850223,0.0401529636711281,0.0508598815900761,0.8388497321680293,0.058753876515365,0.0515365097265294,0.0811453819355935,0.0657659954116747,0.7851984025830572,0.0678902200696745,0.0797629456912464,0.0629554065870008,0.0909355872923346,0.766346060429418,alpha,sub-015
0.2324055255089737,70.18465539661898,3.311343828585208,0.2748802921216714,75.27830188679245,3.651520892900203,0.2304764201315925,65.75429975429975,3.5051155740810915,0.2622377622377622,71.39507620164126,3.67305108684419,0.9430074853627808,0.0204550507670644,0.0168976506336618,0.0196398132364929,0.0148505545460241,0.9468638385863776,0.0189861520145372,0.0192994548530609,0.0184590090426724,0.0214483222479635,0.9391674762723264,0.0209251924370375,0.0187204414083026,0.0186547556489753,0.0185890698896479,0.944035733053074,delta,sub-016
0.307175583037652,28.420717131474103,10.808157359881498,0.2855937166281994,27.45198675496689,10.40338971373454,0.198370594922319,20.968593536640878,9.460367218987908,0.2088601054118295,21.32981530343008,9.79193220572531,0.8592575978468094,0.0615677918582482,0.0185039811595828,0.0606706291353594,0.0737591218864966,0.8542910560279838,0.0525903142150654,0.0193595078704541,0.0259638763459534,0.0890934352205626,0.8093087877735324,0.0756339006599513,0.0814778162625762,0.0239980207817911,0.0820550882401451,0.8124690747154873,theta,sub-016
0.2902786868304109,21.033385335413417,13.800854318095697,0.2311653863378001,18.52449965493444,12.478900409934893,0.2837851803369045,20.75716535433071,13.671673154431776,0.1947707464948844,16.617193240264513,11.721037583106549,0.8098741989081415,0.0619511037265606,0.0773201993828625,0.0508544979824353,0.0797258028462856,0.7840697414499664,0.0774159898666269,0.0587884658371209,0.0731366836610828,0.054321437242049,0.8072954600631221,0.065246419033746,0.0822426600636717,0.0848072161301733,0.0736646621860629,0.7592854616200919,alpha,sub-016
0.2317650413458796,77.04265402843602,3.0082691759338465,0.1899629312802965,59.217777777777776,3.20786997433704,0.3729113202167094,101.37984496124032,3.67835757057314,0.2053607071571143,81.8409090909091,2.5092671799258626,0.9483140536549348,0.0162441545655919,0.0199360078759537,0.0155057839035195,0.0228159711798258,0.9324527169018312,0.0327229060342239,0.0120084058841188,0.011163786511699,0.0171280012234286,0.9605444257531732,0.011163786511699,0.017217439600111,0.013051930019439,0.0186059427936684,0.9511246875867816,delta,sub-017
0.2810379241516966,31.14060031595577,9.02480752780154,0.2987168520102652,33.09952606635071,9.02480752780154,0.2052466495580268,27.0093808630394,7.5990875392073,0.2149985742800114,28.186915887850468,7.627601938979184,0.8715503246753247,0.0578327922077922,0.033887987012987,0.0367288961038961,0.0471644071033034,0.8793202215008593,0.0378079052892877,0.0357074661065495,0.0483467629897193,0.0533481522645179,0.8519033064740206,0.0464017782717421,0.0562334217506631,0.0413793103448275,0.0442970822281167,0.8580901856763926,theta,sub-017
0.3201596806387226,23.391666666666666,13.686911890504703,0.1713145138294839,18.178517397882,9.424009124607927,0.3296264613629883,23.712820512820517,13.90076988879384,0.1788993441688052,18.728358208955225,9.552323923581408,0.8289989312433202,0.0304595653722835,0.1002850017812611,0.040256501603135,0.0995670995670995,0.7802197802197802,0.0659340659340659,0.0542790542790542,0.0685121107266436,0.0515570934256055,0.8313148788927336,0.0486159169550173,0.0844756136436085,0.0612049729040484,0.0678992668154287,0.7864201466369143,alpha,sub-017
0.1341941640449103,52.098408104196814,2.5757824265286957,0.2622601279317697,82.38407494145198,3.183383780398706,0.4264988742600683,108.1436672967864,3.943817376653198,0.1770468337632516,53.5467869222097,3.3063950974398737,0.9232222222222224,0.0264444444444444,0.0267777777777777,0.0235555555555555,0.0146114048553072,0.9514469270566832,0.0192734095173119,0.0146682585706975,0.0088102646575534,0.0135650106632171,0.96304583435304,0.0145788903261895,0.0152433889169614,0.0192016169782718,0.0402560215597102,0.9252989725450564,delta,sub-018
0.2445315878151699,31.327602674307546,7.805627208612284,0.2146510206211698,32.062360801781736,6.694797739573859,0.3735518213130153,42.15902397980648,8.860542442631996,0.1672655702506448,27.311016433353625,6.124472542382991,0.8723702664796634,0.0392097079090188,0.062015976583938,0.0264040490273797,0.0402889691580994,0.8752431230897472,0.0426507363156432,0.0418171714365101,0.0388376641519977,0.0317726419989622,0.905121143176466,0.0242685506725741,0.0482260652522731,0.0318238545195221,0.0664111249777143,0.8535389552504903,theta,sub-018
0.3394217722575932,22.7583104223944,14.914190287324615,0.1700985581582596,15.180306054557551,11.205212697750012,0.1608093399138175,14.891266827752847,10.798902589947367,0.3296703296703296,22.38987341772152,14.724081888260994,0.8242762377542503,0.0253920836445108,0.0533760927821464,0.0969555858190923,0.0826612903225806,0.7365007012622721,0.0949333800841514,0.0859046283309958,0.1261937876680575,0.0716736207695873,0.7313861845155308,0.0707464070468242,0.0767073722297602,0.0748530076888285,0.0270918136589778,0.8213478064224333,alpha,sub-018
