MS_A_coverage,MS_A_occurrence,MS_A_duration_ms,MS_B_coverage,MS_B_occurrence,MS_B_duration_ms,MS_C_coverage,MS_C_occurrence,MS_C_duration_ms,MS_D_coverage,MS_D_occurrence,MS_D_duration_ms,Trans_A_to_B,Trans_A_to_C,Trans_A_to_D,Trans_B_to_A,Trans_B_to_C,Trans_B_to_D,Trans_C_to_A,Trans_C_to_B,Trans_C_to_D,Trans_D_to_A,Trans_D_to_B,Trans_D_to_C,subject,band
0.2590870667793745,9.724890494121263,26.641643619122878,0.3814493199108584,10.819949281487743,35.25426136363637,0.27089064781372474,10.195573657112119,26.56943659317882,0.08857296549604242,4.908552985476063,18.044618395303328,0.4952587909917029,0.37317265902805213,0.13156854998024498,0.3444602272727273,0.48987926136363635,0.16566051136363635,0.4472295514511873,0.3727855258198266,0.17998492272898606,0.29315068493150687,0.4489236790606654,0.2579256360078278,sub-004,theta
0.23196034734496274,12.823714746791671,18.088389513108613,0.3438715131022823,14.731422423730116,23.342723004694836,0.3207407976638746,14.506647198954893,22.10991921599788,0.10342734188888035,7.502113271344041,13.786427656850192,0.36140245729697335,0.47093197482768956,0.16766556787533712,0.40466875326030255,0.4226656233698487,0.17266562336984873,0.3341279300754867,0.47225533041981194,0.19361673950470137,0.2686299615877081,0.4325224071702945,0.2988476312419974,sub-004,alpha
0.39209550779798713,3.4717348766935547,112.93935790725327,0.08307395084254589,2.014514411208626,41.23770491803279,0.26544529850314974,3.135294457608507,84.66359447004608,0.25938524285631726,3.0424121333212244,85.25644504748982,0.2117787031528852,0.36109458655562165,0.4271267102914932,0.29918032786885246,0.41700819672131145,0.2838114754098361,0.44832126398946676,0.2369980250164582,0.3146807109940751,0.48100407055630934,0.17639077340569878,0.34260515603799185,sub-005,delta
0.39406048496957585,9.319193203490725,42.28482834994463,0.08901841959693199,5.261267657961873,16.91957630443311,0.23894287530651168,7.985815837055507,29.92090979581287,0.2779782201269805,8.252078500012384,33.68584292146073,0.19844961240310077,0.3610188261351052,0.440531561461794,0.3738721067085131,0.3507257748136524,0.27540211847783447,0.4048603929679421,0.25723888314374355,0.3379007238883144,0.49899949974987495,0.1645822911455728,0.3364182091045523,sub-005,theta
0.39826289413066274,16.64244846063028,23.930546942825252,0.09464089629378886,9.36666639145978,10.104010577346848,0.21359632103433757,13.505089951370943,15.815986550511997,0.29349988854121084,14.918965332188474,19.67293857221915,0.21356815081235273,0.3178717598908595,0.4685600892967878,0.3522151201234296,0.36808463742561165,0.27970024245095876,0.42044933516735444,0.24621733149931224,0.3333333333333333,0.5138350857775318,0.16657443276148312,0.31959048146098507,sub-005,alpha
0.303158380081457,3.450395758088066,87.86191536748329,0.2869591946515023,3.3889187735341584,84.67573696145125,0.23070006916160762,3.315914854376393,69.57358053302433,0.17918235610543304,2.580112195496811,69.44750558451229,0.3463251670378619,0.39365256124721604,0.26002227171492204,0.3877551020408163,0.3622448979591837,0.25,0.35478260869565215,0.39304347826086955,0.25217391304347825,0.37155621742367834,0.3454951600893522,0.28294862248696945,sub-006,delta
0.2844078997925152,10.916007069853224,26.054206265399507,0.2605778836548067,10.917928225620534,23.866971669892663,0.29059402136325213,11.273342042572812,25.777096114519427,0.16442019518942597,7.609697994313379,21.60666498359,0.3848996832101373,0.3803238296374516,0.23477648715241112,0.35702973781453456,0.4230160126693648,0.21995424951610065,0.3985000852224305,0.36679734106016704,0.2347025737174024,0.3317344105023984,0.3393082554910376,0.328957334006564,sub-006,theta
0.32734957350341964,15.142549757934374,21.617863486424767,0.23080765388457697,13.886113886113886,16.62147205312673,0.29963113809267655,15.265503727042189,19.627988925245408,0.14221163451932683,9.323368938753555,15.253245415207088,0.3403958386196397,0.4207054047196143,0.238898756660746,0.4064748201438849,0.4138074156059768,0.17971776425013836,0.400830606594513,0.388874905612887,0.21029448779260004,0.3623248145094806,0.29987633965375105,0.33779884583676834,sub-006,alpha
0.30583416583416584,3.1593406593406597,96.80316205533597,0.1495904095904096,2.56993006993007,58.207968901846456,0.25484515484515485,2.967032967032967,85.89225589225589,0.2897302697302697,2.85964035964036,101.31703056768559,0.2626582278481013,0.3647151898734177,0.372626582278481,0.34110787172011664,0.3624878522837707,0.29640427599611274,0.3712121212121212,0.3181818181818182,0.3106060606060606,0.4131004366812227,0.2777292576419214,0.3091703056768559,sub-007,delta
0.3944855144855145,11.433566433566435,34.50240279598078,0.15154845154845153,8.231768231768232,18.410194174757283,0.24115884115884115,9.830169830169831,24.53252032520325,0.21280719280719282,8.913586413586414,23.874474642757075,0.30893598426917196,0.3340616124098755,0.35700240332095257,0.3683252427184466,0.3907766990291262,0.2408980582524272,0.43191056910569103,0.2782012195121951,0.28988821138211385,0.46623704118800785,0.2205099467637994,0.3132530120481928,sub-007,theta
0.41614385614385613,15.681818181818183,26.53670966714445,0.16641358641358642,11.620879120879122,14.320223511712873,0.22334665334665335,13.324175824175825,16.762511715089033,0.1940959040959041,11.371128871128871,17.069185152646607,0.29276839757884676,0.3606244026760115,0.34660719974514176,0.40618955512572535,0.369224156458199,0.22458628841607564,0.4149953139643861,0.3353327085285848,0.24967197750702905,0.47770700636942676,0.22534592576323303,0.2969470678673402,sub-007,alpha
0.36126873126873127,3.9810189810189813,90.74780426599749,0.20413586413586413,3.451548451548452,59.14327062228654,0.30673326673326673,3.8336663336663337,80.01042345276873,0.12786213786213788,2.455044955044955,52.08138351983723,0.3845671267252196,0.35570890840652447,0.25972396486825594,0.37264833574529665,0.455137481910275,0.17221418234442837,0.4380704041720991,0.34615384615384615,0.21577574967405475,0.41302136317395727,0.24211597151576805,0.34486266531027465,sub-008,delta
0.4863036963036963,10.74925074925075,45.2407063197026,0.148001998001998,8.261738261738262,17.91414752116082,0.27102897102897106,9.72027972027972,27.88283658787256,0.09466533466533467,5.177322677322677,18.284611673902557,0.29693308550185876,0.45934014869888473,0.2437267657992565,0.4750529180526157,0.3958270335651648,0.12912004838221952,0.4236896197327852,0.42291880781089414,0.15339157245632065,0.5224312590448625,0.18523878437047755,0.29232995658465993,sub-008,theta
0.431008991008991,15.56943056943057,27.683028553095927,0.16375624375624376,11.910589410589411,13.748794296498218,0.27455544455544456,14.480519480519481,18.960331148671955,0.13067932067932067,9.088411588411589,14.378675460291289,0.2858976415851115,0.4567623937108936,0.25733996470399484,0.4648773327741665,0.36150136296917595,0.1736213042566576,0.41117626767850984,0.3806484994825802,0.20817523283890996,0.44847485572959606,0.21434460016488047,0.3371805441055235,sub-008,alpha
0.2649441467623286,3.5010444101353193,75.6757457846952,0.2949323403868858,3.476069385160294,84.84650555192684,0.2209245300154391,3.217237308146399,68.66901905434015,0.21919898283534647,2.9697575152120606,73.81039755351682,0.36835278858625164,0.33138780804150453,0.3002594033722438,0.33725490196078434,0.3516339869281046,0.3111111111111111,0.38673253352152437,0.35356386732533523,0.25970359915314045,0.3654434250764526,0.3532110091743119,0.28134556574923547,sub-009,delta
0.2789483244028699,9.417854872400326,29.619093539054965,0.24691671964399237,9.075015893197712,27.208406304728545,0.26030333303060577,9.281627463445645,28.04500978473581,0.21383162292253202,8.119153573699029,26.33668903803132,0.3493249758919961,0.34667309546769526,0.30400192864030856,0.3205705705705706,0.3808808808808809,0.29854854854854856,0.3955479452054795,0.32999021526418787,0.2744618395303327,0.3492729306487696,0.3352908277404922,0.31543624161073824,sub-009,theta
0.2645173008809372,13.849786577059305,19.09901639344262,0.2687040232494778,14.081373172282264,19.08223153821348,0.27732267732267735,14.587685042230497,19.010739299610893,0.18945599854690764,10.868676777767687,17.431376645080427,0.3924590163934426,0.36540983606557376,0.2421311475409836,0.30119316349564657,0.418574653337633,0.28023218316672044,0.4098692403486924,0.3454234122042341,0.24470734744707348,0.3340296636724462,0.33194067265510757,0.3340296636724462,sub-009,alpha
0.30666392431098316,4.10765704883352,74.65665236051503,0.1900570018217077,3.5611447376153262,53.36963696369637,0.27543632837750487,4.1091261679496975,67.03038970325349,0.22784274548980432,3.442146089204913,66.19206145966709,0.29338103756708406,0.37853309481216457,0.3280858676207513,0.36014851485148514,0.3778877887788779,0.26196369636963696,0.3736145870575617,0.34358240972470505,0.2828030032177333,0.37430644472897995,0.27443448570209134,0.3512590695689287,sub-010,delta
0.3071399189046248,10.178057236880766,30.176674364896073,0.26130340247987305,9.697655285890582,26.9450083320709,0.28882881824058293,10.26179702650291,28.146027201145312,0.1427278603749192,6.49644473173885,21.970149253731343,0.32058314087759815,0.4644919168591224,0.21492494226327943,0.4116043023784275,0.3669141039236479,0.22148159369792456,0.3656930126002291,0.4236827033218786,0.21062428407789233,0.3747173224785165,0.3211216644052465,0.304161013116237,sub-010,theta
0.2626197332079685,13.02814832226597,20.15787099684258,0.27034729975906446,13.37045307633543,20.219756070761456,0.2831521419756714,13.523241464417936,20.93818576860402,0.18388082505729564,10.026737967914439,18.33904761904762,0.35649035750535696,0.39573700236833204,0.24777264012631103,0.3625975167564004,0.37204702779914295,0.26535545544445666,0.35893536121673003,0.4006518196632265,0.24041281912004345,0.3315750915750916,0.32996336996336995,0.3384615384615385,sub-010,alpha
0.3241952852342463,4.391712183919976,73.81979320531758,0.1583740934390285,3.477042438081399,45.548507462686565,0.29438094373159307,4.411173242342073,66.73529411764706,0.22304967759513214,3.6067828275620486,61.84172661870504,0.2342941611234294,0.4641537324464154,0.30155210643015523,0.396455223880597,0.31156716417910446,0.29197761194029853,0.3654411764705882,0.34705882352941175,0.2875,0.38848920863309355,0.25449640287769787,0.35701438848920863,sub-011,delta
0.3335884894326453,10.492753999247507,31.79227202472952,0.1870726675921481,8.786667877576969,21.290513104466594,0.3014777430361846,10.210568652127094,29.52604828462516,0.17786109993902202,7.271948830390389,24.458519179304194,0.242967542503864,0.4846986089644513,0.2723338485316847,0.48431155407899595,0.30306386120339607,0.21262458471760798,0.3206228153797267,0.4299332697807436,0.2494439148395297,0.40767172167707405,0.2542372881355932,0.33809099018733274,sub-011,theta
0.2970925178717386,14.193598609183026,20.93144424131627,0.22677322677322678,12.899438224113549,17.580085491576565,0.3053180585648118,14.423887800511178,21.167528671014168,0.17081619679022275,10.071097733435396,16.961030595813206,0.2352,0.5300571428571429,0.23474285714285714,0.4769927080714106,0.27558461151621827,0.24742268041237114,0.29323139194962894,0.4607600629637958,0.24600854508657521,0.3784219001610306,0.2892109500805153,0.3323671497584541,sub-011,alpha
0.24014968082764693,3.4372407253763186,69.86699507389163,0.3019014883421663,3.5726984879527253,84.50236966824644,0.2423678016898356,3.5303679371475982,68.65227817745803,0.21558102914035118,2.9758377216004335,72.44381223328591,0.3497536945812808,0.35591133004926107,0.29433497536945813,0.3400473933649289,0.36492890995260663,0.2950236966824645,0.33613445378151263,0.4057623049219688,0.2581032412965186,0.34708392603129445,0.3157894736842105,0.33712660028449504,sub-012,delta
0.2205591019150341,9.228060075517703,23.90091743119266,0.33529182681725056,10.608036031764845,31.607342378292095,0.22475829255490273,9.799522511386918,22.93563714902808,0.21939077871281262,8.72432652093669,25.147016011644833,0.3441945846718678,0.398347865993575,0.2574575493345571,0.3320031923383879,0.3192338387869114,0.3487629688747007,0.3200863930885529,0.40950323974082076,0.27041036717062633,0.294517224648229,0.39204269771955363,0.3134400776322174,sub-012,theta
0.2186457610186424,12.517143873076076,17.467703753804532,0.2473628066848406,13.003945207335038,19.022135416666668,0.25938468311349666,13.300259062970929,19.502227880331,0.27460674918302036,12.38168611049967,22.178461538461537,0.33006425431180253,0.3621914102130538,0.30774433547514374,0.328125,0.3372395833333333,0.3346354166666667,0.32760267430754536,0.35848455905762494,0.3139127666348297,0.3145299145299145,0.3316239316239316,0.35384615384615387,sub-012,alpha
0.3378288378288378,3.3757908757908757,100.07398273736128,0.15036630036630036,2.5599400599400597,58.73821138211382,0.26335331335331336,3.2176157176157174,81.84734799482536,0.24845154845154846,2.9345654345654344,84.66382978723404,0.25524044389642414,0.38224414303329224,0.3625154130702836,0.4097560975609756,0.3121951219512195,0.2780487804878049,0.37516170763260026,0.314359637774903,0.31047865459249674,0.3821022727272727,0.234375,0.3835227272727273,sub-013,delta
0.27152847152847154,9.582084582084581,28.337098175499566,0.2502664002664003,9.165834165834166,27.304268846503177,0.22975357975357974,9.324009324009324,24.64107142857143,0.24845154845154846,8.54145854145854,29.087719298245613,0.290616854908775,0.3844483058210252,0.32493483927019984,0.3583106267029973,0.33287920072661215,0.30881017257039056,0.3398838767306833,0.3814202769093345,0.2786958463599821,0.3664717348927875,0.3308966861598441,0.3026315789473684,sub-013,theta
0.24453879453879454,12.774725274725274,19.14239165852069,0.24562104562104561,12.903762903762903,19.03483870967742,0.24027639027639028,13.09107559107559,18.354213036565977,0.26956376956376954,12.587412587412587,21.415343915343914,0.32942326490713586,0.3333333333333333,0.33724340175953077,0.3333333333333333,0.3494675701839303,0.31719909648273636,0.33672496025437204,0.34372019077901433,0.3195548489666137,0.3230820105820106,0.3333333333333333,0.3435846560846561,sub-013,alpha
0.324835878407307,3.853289567575282,84.30092592592592,0.18759811616954475,3.251213072641644,57.70096021947874,0.2865170543741972,3.8309904381332953,74.78928987194412,0.20104895104895104,2.970244041672613,67.68768768768768,0.2974537037037037,0.41782407407407407,0.2847222222222222,0.34156378600823045,0.36488340192043894,0.2935528120713306,0.4219114219114219,0.337995337995338,0.2400932400932401,0.37987987987987987,0.2732732732732733,0.34684684684684686,sub-014,delta
0.385989010989011,11.617846439275011,33.22380038387716,0.2041173112601684,9.82499643213929,20.775306400363142,0.26928428714143,10.73926073926074,25.074750830564785,0.14060939060939062,7.327493934636792,19.189287888009737,0.3406298003072197,0.39477726574500765,0.26459293394777267,0.3790285973672265,0.40217884702678164,0.21879255560599184,0.41362126245847175,0.39078073089701,0.19559800664451826,0.4710894704808278,0.2282410225197809,0.3006695069993914,sub-014,theta
0.36429641786784644,14.436456400742117,25.234476367006486,0.21421435707149994,11.791779648922507,18.16641452344932,0.2649493363779078,13.152026544883688,20.145133943709734,0.15653988868274582,9.566326530612246,16.363636363636363,0.29008341056533826,0.4309545875810936,0.2789620018535681,0.4239788199697428,0.3358547655068079,0.2401664145234493,0.3860244233378562,0.4080732700135685,0.2059023066485753,0.45594405594405596,0.23356643356643356,0.3104895104895105,sub-014,alpha
0.34782761098550574,3.7944511628722153,91.6674364896074,0.1487284645179382,2.869937080463396,51.82290076335878,0.2536761484129905,3.5622272464377724,71.21279212792128,0.24976777608356557,3.3212401633454265,75.20316622691293,0.27136258660508084,0.36374133949191684,0.3648960739030023,0.37155963302752293,0.3562691131498471,0.27217125382262997,0.38253382533825336,0.29274292742927427,0.3247232472324723,0.4102902374670185,0.24010554089709762,0.3496042216358839,sub-015,delta
0.36242704663757297,10.410641989589358,34.813131313131315,0.13079902553586764,6.887848993112151,18.989821882951652,0.2802635960530697,9.66577282366756,28.99546690843155,0.22651033177348967,8.741258741258742,25.91278195488722,0.2925084175084175,0.2988215488215488,0.4086700336700337,0.30744748567791214,0.44239338001273076,0.2501591343093571,0.4755213055303717,0.2384406165004533,0.28603807796917496,0.4230576441102757,0.17593984962406015,0.40100250626566414,sub-015,theta
0.33937991832728676,14.04735615261931,24.159700561447288,0.17091680249574986,10.84441873915558,15.76080808080808,0.2669260563997406,13.49527665317139,19.77922077922078,0.22277722277722278,11.729498571603834,18.992902502801645,0.3368683718028696,0.32220835932626324,0.3409232688708671,0.29414141414141415,0.4101010101010101,0.2957575757575758,0.4650860669048392,0.25820071451770055,0.27671321857746023,0.3903623459096003,0.22413149047441167,0.38550616361598805,sub-015,alpha
0.2875400461607358,3.7936201729305177,75.79568671963678,0.19551138516655758,3.302731751007613,59.196870925684486,0.23626373626373626,3.5481759619690654,66.5873786407767,0.28068483240897035,3.5998484274346345,77.97129186602871,0.28944381384790013,0.3473325766174801,0.36322360953461974,0.3428943937418514,0.31681877444589307,0.34028683181225555,0.3778857837181045,0.31227217496962334,0.30984204131227217,0.3660287081339713,0.3050239234449761,0.32894736842105265,sub-016,delta
0.3441902924661545,10.53687691618726,32.665304454434,0.18912122360398223,8.715422508525958,21.699604743083004,0.2310448172517138,9.50773364566468,24.30072463768116,0.23564366667814943,8.685280237004376,27.131383242439266,0.3077237433592154,0.3436861463015938,0.34859011033919085,0.3433794466403162,0.39822134387351776,0.258399209486166,0.4048913043478261,0.30480072463768115,0.29030797101449274,0.4255952380952381,0.29662698412698413,0.2777777777777778,sub-016,theta
0.34002204691859866,16.647145957490785,20.425245732022763,0.19053360432670777,13.434841021047918,14.182051282051281,0.22236384305349824,14.41231182610493,15.428742157155662,0.24708050570119536,13.167866616142478,18.763897972531066,0.3479048111743404,0.2920331091567512,0.3600620796689084,0.321474358974359,0.43525641025641026,0.24326923076923077,0.4178123132098028,0.3111177525403467,0.27106993424985054,0.4787442773054284,0.24002616088947024,0.2812295618051014,sub-016,alpha
0.30932420872540634,3.4359851725121184,90.02489626556017,0.22526375819788994,3.1080695751354432,72.4770642201835,0.2772740233818078,3.3646991730824065,82.40677966101696,0.1881380096948959,2.85143997718848,65.98,0.3458333333333333,0.3375,0.31666666666666665,0.3348623853211009,0.39908256880733944,0.26605504587155965,0.4025423728813559,0.3177966101694915,0.2796610169491525,0.365,0.295,0.34,sub-017,delta
0.3286569717707442,10.236669518106643,32.1058495821727,0.20051325919589394,8.639863130881094,23.207920792079207,0.25474764756201884,9.395494724836043,27.11380880121396,0.21608212147134304,8.796692329626461,24.564019448946514,0.2608089260808926,0.36401673640167365,0.37517433751743373,0.4174917491749175,0.3481848184818482,0.23432343234323433,0.3535660091047041,0.3338391502276176,0.3125948406676783,0.3760129659643436,0.3209076175040519,0.30307941653160453,sub-017,theta
0.28001140575990874,14.100370687197035,19.858442871587464,0.1831194753350442,11.676646706586826,15.682539682539684,0.272027373823781,14.328485885372112,18.98507462686567,0.26484174508126607,13.758197889934417,19.24974093264249,0.29120323559150657,0.35995955510616784,0.3488372093023256,0.315018315018315,0.32722832722832723,0.35775335775335776,0.34328358208955223,0.33134328358208953,0.3253731343283582,0.3993775933609959,0.2053941908713693,0.39522821576763484,sub-017,alpha
0.6690921019279228,3.8096232126082876,175.6320939334638,0.0832003817078444,2.5086853445062403,33.164933135215456,0.20990949349158305,3.6642462015596347,57.28585961342828,0.03779802287264974,1.2934826367662189,29.221902017291065,0.24583741429970618,0.6111655239960823,0.14299706170421156,0.512630014858841,0.37592867756315007,0.11144130757800892,0.5106815869786369,0.3611393692777213,0.12817904374364192,0.5014409221902018,0.1930835734870317,0.30547550432276654,sub-018,delta
0.5251614057584206,10.511876183517975,49.95886524822695,0.17580926536150418,8.573516036202605,20.506086956521738,0.24080397214725574,9.620976038886488,25.029058504455637,0.05822535673281942,3.612059582208836,16.11971104231166,0.31382978723404253,0.525177304964539,0.16099290780141845,0.542844715093519,0.3588516746411483,0.09830361026533276,0.4289035257652073,0.4591243703990701,0.11197210383572259,0.47987616099071206,0.23632610939112486,0.2837977296181631,sub-018,theta
0.45567864970850047,16.908464669658702,26.94973544973545,0.21779712824488945,14.798634201619278,14.717380352644836,0.2583088553237807,15.745448581269478,16.40530303030303,0.06821536672282941,5.8299909046177705,11.70076726342711,0.33487654320987653,0.5138888888888888,0.15123456790123457,0.5468513853904282,0.3541561712846348,0.09899244332493702,0.38896780303030304,0.4962121212121212,0.11482007575757576,0.4619321817018554,0.2271273192578375,0.31094049904030713,sub-018,alpha
0.20655431524996742,3.713677626721105,55.619883040935676,0.3496286322373279,4.245754245754246,82.34782608695652,0.21359075706901795,3.8222646918299095,55.88068181818182,0.23022629544368675,3.3960604612778527,67.79216626698641,0.3369883040935672,0.3991228070175439,0.2638888888888889,0.3561381074168798,0.31202046035805625,0.33184143222506396,0.326226012793177,0.410092395167022,0.263681592039801,0.2805755395683453,0.42046362909672264,0.29896083133493206,sub-019,delta
0.2013529948312557,8.779264214046822,22.935064935064936,0.34747860834817357,10.49222516613821,33.11772315653299,0.2566020935586153,9.71582765061026,26.410729253981557,0.19456630326195543,7.6825348564479,25.325795053003535,0.4100185528756957,0.35405071119356835,0.23593073593073594,0.29347826086956524,0.41563146997929606,0.2908902691511387,0.3657446214026264,0.37105336686225204,0.26320201173512153,0.2795053003533569,0.4279151943462898,0.29257950530035337,sub-019,theta
0.20128784259219043,12.330061243104721,16.324966974900924,0.32279676844894234,14.558810754462929,22.171918702218907,0.24977196716327152,13.489228163141206,18.516401690480983,0.2261434217955957,11.616101290014333,19.468100023369946,0.39189784236019376,0.3478643769264641,0.26023778071334214,0.2952256620663931,0.3935098843715032,0.3112644535621037,0.34453612396860533,0.36808210907627287,0.28738176695512174,0.29142322972657164,0.4096751577471372,0.2989016125262912,sub-019,alpha
0.2970288138827465,3.7546722939981367,79.10911808669657,0.27340075654682394,3.8023773978830158,71.90258302583025,0.21860162309600512,3.4544107577815444,63.28188464662875,0.21096880647442445,2.9128175195590926,72.42774566473989,0.3452914798206278,0.3662182361733931,0.2884902840059791,0.3874538745387454,0.34317343173431736,0.2693726937269373,0.346872461413485,0.4199837530463038,0.2331437855402112,0.3712632594021215,0.36258437801350046,0.266152362584378,sub-020,delta
0.31998338739911775,11.26401688199441,28.407573492775285,0.2765998046896923,10.733648374097813,25.769411764705882,0.26445464647711836,10.991817171592453,24.05922900178708,0.13896216143407156,7.141734669824557,19.457760314341847,0.388141504733433,0.3716990533134031,0.24015944195316394,0.36715481171548114,0.42677824267782427,0.20606694560669456,0.43477150880776105,0.3627776359458769,0.202450855246362,0.35599214145383107,0.3324165029469548,0.31159135559921414,sub-020,theta
0.27947333565311094,13.172221037389576,21.21687260332339,0.31391080829283075,13.587536059446172,23.10285006195787,0.2610872273793622,13.379878548417874,19.513422818791945,0.1455286286746961,8.673910359303617,16.777741831122615,0.4113762249680443,0.38091180230080957,0.20771197273114614,0.34242048740190006,0.4264766625361421,0.23110285006195788,0.4170337738619677,0.3738200125865324,0.2091462135514999,0.33904885150436753,0.36493044322225815,0.2960207052733743,sub-020,alpha
0.38957196649504344,4.5787545787545785,85.08251748251749,0.28485616947155407,4.437869822485207,64.18759018759019,0.26367222521068673,4.213734982965752,62.57446808510639,0.06189963882271574,1.7834729373190912,34.707360861759426,0.45136459062281314,0.37858642407277815,0.17004898530440868,0.44805194805194803,0.44372294372294374,0.10822510822510822,0.45592705167173253,0.42021276595744683,0.12386018237082067,0.3752244165170557,0.3375224416517056,0.2872531418312388,sub-021,delta
0.4375240144470914,10.258971797433336,42.647940074906366,0.2623018007633392,9.480903711672942,27.666328942924686,0.24638182330490022,9.263172724711186,26.597995160732804,0.05379236148466918,3.547734316965086,15.16245487364621,0.4580081173899469,0.398688729316266,0.14330315329378707,0.4525498142519419,0.44072948328267475,0.10672070246538332,0.4797787763567231,0.40511579675077775,0.11510542689249914,0.4287003610108303,0.29061371841155237,0.2806859205776173,sub-021,theta
