subject,band,MS_duration_variance,MS_occurrence_variance,MS_coverage_CV
sub-031,alpha,8.403984993088368,4.411721062798964,0.3147403132598768
sub-032,delta,163.49689593785484,0.01977701221025467,0.17892430606483464
sub-032,theta,25.263966090105384,0.8509098658813807,0.28458279628897964
sub-032,alpha,0.5768418087102525,0.06792456846625614,0.05558624943868017
sub-033,delta,73.10959727069736,0.0025516384482600274,0.15055882515048072
sub-033,theta,13.51807149604744,0.08039790857941774,0.1663667247361171
sub-033,alpha,0.3027155458576706,1.1681098595046384,0.11541030296745089
sub-034,delta,17.704564917682553,0.2500278513813383,0.1913226463598194
sub-034,theta,14.302617579843428,0.26751236443129955,0.20289224540639514
sub-034,alpha,5.002740434561403,0.5679338388611281,0.1753456804421883
sub-035,delta,133.17313899155866,0.016601156086670586,0.15358184543143294
sub-035,theta,35.405930531429064,0.0958675440443666,0.23997616816855177
sub-035,alpha,8.033304844182485,1.493734084970972,0.2400576028102699
sub-036,delta,97.65359189688783,0.07145103681718462,0.24774856954955488
sub-036,theta,18.705754046698488,0.9177135331288552,0.26367933147965583
sub-036,alpha,0.38159776983337146,0.15049402627674663,0.05907599742718459
sub-037,delta,121.51839800065272,0.024566417994418586,0.17581927545336776
sub-037,theta,28.068769687132825,0.16270647743766536,0.2395084627385571
sub-037,alpha,3.24728409378825,1.7078006849714713,0.19279581637192883
sub-038,delta,166.4265746123345,0.019983785835054287,0.24177092414706064
sub-038,theta,14.912107753460452,0.27746120133906016,0.2047512915699612
sub-038,alpha,10.684861179994057,0.5936784936981108,0.21848940486569332
sub-039,delta,256.2331937766367,0.029695000362193198,0.19916033034766306
sub-039,theta,80.8704970537135,7.006608301404035,0.5292328966342323
sub-039,alpha,2.908535696827076,2.5840901143581996,0.20653414135438664
sub-040,delta,38.976459703242334,0.010664503500693836,0.11495091687993186
sub-040,theta,8.952326085741095,0.2939607861932692,0.17004585821265675
sub-040,alpha,3.0940779810131693,0.8449482649820081,0.1600889729972065
sub-041,delta,126.10558063329435,0.07265738261937998,0.13551692805202323
sub-041,theta,130.02223811851417,8.602196558876702,0.6805216045974188
sub-041,alpha,8.636864998970779,1.593961687921782,0.2454731639977948
sub-042,delta,36.7136691242424,0.15352775792206166,0.1862692330215048
sub-042,theta,18.908099612228316,0.875462795541414,0.25408889487912184
sub-042,alpha,0.518921088542666,1.5846376313708457,0.13008065191856974
sub-043,delta,7.268765137182611,0.001312490588656318,0.046018495537772125
sub-043,theta,0.4529518320034195,0.02742144042768465,0.04219654548271936
sub-043,alpha,1.3419436280904344,0.5057971345529009,0.11225291802308744
sub-044,delta,38.930507701720884,0.055063908813965085,0.14813438027418244
sub-044,theta,3.5724003284102337,0.05083749751306543,0.0955105511350462
sub-044,alpha,3.803776955991,0.7622075217109949,0.16476414473027254
sub-045,delta,27.89962306732245,0.09037842927226854,0.14765805077492683
sub-045,theta,58.57819024634076,13.007640181970665,0.6249061960873172
sub-045,alpha,4.812901591870805,3.4116151360027853,0.25774378987986896
sub-046,delta,82.31636713084124,0.017614404151024308,0.18586806082304924
sub-046,theta,38.609699832054254,1.2518695131934543,0.3491355101870525
sub-046,alpha,10.275830014008854,2.5190787006562205,0.28715126944554
sub-047,delta,277.20710073412147,0.07895501760157614,0.26130195595811706
sub-047,theta,3.239442041909522,0.5968053652181047,0.05771922929907175
sub-047,alpha,0.17660516509112356,2.02062256676344,0.12356722511358477
sub-048,delta,22.903035833703917,0.031458463617265016,0.05416840156774252
sub-048,theta,13.44479172583909,0.2388761424819828,0.1694022866507759
sub-048,alpha,0.20528832748815848,0.09128043318121411,0.02801868879565452
sub-049,delta,79.3791398368714,0.026345050001370746,0.12742118837815386
sub-049,theta,76.53314103004273,8.917021079530004,0.6054321471693359
sub-049,alpha,30.894116129397812,12.796576075117411,0.5283326091511766
sub-050,delta,13.522204909831999,0.006428617121874423,0.04559371227508411
sub-050,theta,19.421725526754116,0.49468921181057435,0.23105642301687807
sub-050,alpha,2.7820205820680766,0.270005062184463,0.12699721859268745
sub-051,delta,2749.9649988692613,3.010826485088047,0.9395608193311265
sub-051,theta,34600.10517474202,0.8308285678674634,1.6510104859398536
sub-051,alpha,152.05003438265464,58.56381668342651,0.9929297204964865
sub-052,delta,55.01987002231005,0.034731032683580625,0.14607411515431706
sub-052,theta,23.154284490639263,1.6964992564039507,0.3128344825863931
sub-052,alpha,8.25410005847974,2.223341925326952,0.2636100909066066
sub-053,delta,101.81643157525158,0.007726921040259601,0.18773381036110356
sub-053,theta,1.9353118269350336,0.059351962204897364,0.08083004190217767
sub-053,alpha,4.59782847642938,0.2499824772456537,0.13296578250239038
sub-054,delta,927.7336310377784,0.08595237103627404,0.4198228538021848
sub-054,theta,8.16010155359048,0.4545072117331218,0.18238501022436068
sub-054,alpha,16.672272135758256,2.554843080146857,0.32542878260212155
sub-055,delta,0.9077099747273193,0.008359507173310935,0.03987124674592484
sub-055,theta,0.5401322600718096,0.020019233371052176,0.03947198628328052
sub-055,alpha,0.5316428626362597,0.13541165348240214,0.0632224711019209
sub-056,delta,61.556955281797755,0.009114648428891703,0.13017145493871157
sub-056,theta,1.3164562624277008,1.5472147323927143,0.17521271618867162
sub-056,alpha,0.8831287823785735,0.23098901691789067,0.08412554234733126
sub-057,delta,228.7676692358819,0.3533715001422632,0.3598330407748444
sub-057,theta,32.256994195565944,1.8777574275617461,0.3130139372748405
sub-057,alpha,21.849170752121776,9.030872179698184,0.4572086003868271
sub-058,delta,474.36507800099355,0.04288294123458956,0.3697433636970238
sub-058,theta,4.000932508679918,4.6058166230404725,0.2951919342208049
sub-058,alpha,0.9630865221040321,0.07937233737581337,0.07161725764342117
sub-059,delta,255.81087585692066,0.006064254316002571,0.27277071768018274
sub-059,theta,35.90806756854958,0.42421409954961076,0.23848398628936096
sub-059,alpha,12.036499851118897,3.52154452089899,0.309531914253114
sub-060,delta,43.34473599851274,0.023477929035912695,0.1342011712514675
sub-060,theta,15.382748305448816,0.08763915348866913,0.18134098104867233
sub-060,alpha,0.14052214684336894,0.014516910381462472,0.009729541225199177
sub-061,delta,78.73005277912765,0.043927486748036246,0.17994584480402676
sub-061,theta,0.5678508612431612,0.05481820952865647,0.04612799008841809
sub-061,alpha,0.06350892649100778,0.11523212375873565,0.028096721054341606
sub-062,delta,454.49782815373294,0.12477028058362868,0.42399206787525556
sub-062,theta,9.434556009824346,0.32293952764774636,0.1757190076070545
sub-062,alpha,13.863057454834069,1.2290675690783366,0.2691980174659224
sub-063,delta,106.4136268016311,0.05678361834770787,0.2008361562667268
sub-063,theta,15.456046585055692,0.5269876159706941,0.22819070873821487
sub-063,alpha,5.995679808693027,0.11845591435191391,0.1438585232293418
sub-064,delta,137.76477824716676,0.012897801497601015,0.16818255643421878
sub-064,theta,26.99619478467537,0.27557806976453536,0.24251495337940152
sub-064,alpha,5.736705925639887,0.8025995542925028,0.1863442065640108
sub-065,delta,88.69910019397666,0.03908303616408011,0.15395806468356144
sub-065,theta,28.597275666964926,0.9606591013465389,0.26831515831357056
sub-065,alpha,6.116248269219053,1.6309757837761072,0.2251970585714646
sub-066,delta,103.21523066887244,0.06977751943102334,0.19646033325310602
sub-066,theta,88.20918325340392,10.585647804890769,0.5388187639917572
sub-066,alpha,31.97879281994259,14.234259022943794,0.49859173647010097
sub-067,delta,867.7343359925192,0.7711562738168782,0.5917876257256837
sub-067,theta,294.83833463671954,29.227780643032055,0.9574623522083541
sub-067,alpha,72.97848309996542,45.54040375255725,0.776788601739153
sub-068,delta,2205.4093032903634,0.8180538957575769,0.8564657020617671
sub-068,theta,53.764239928020615,1.0119124298179945,0.39046090801415906
sub-068,alpha,18.541568083425364,11.668505313972172,0.4272609371366675
sub-069,delta,10.206910758001388,0.02008046155625944,0.08505099731457506
sub-069,theta,7.491324142530315,0.9036369966672757,0.20138970331053827
sub-069,alpha,0.5273494878387688,0.06433049684023477,0.04814047394723642
sub-070,delta,79.81916280654899,0.02822539938720228,0.17239274427757034
sub-070,theta,0.11657725179733502,0.029793290477234547,0.03019277924403881
sub-070,alpha,0.2918441644758838,0.030188623016364297,0.03430176567291681
sub-071,delta,71.55310737969079,0.21122664490657614,0.04785544759525129
sub-071,theta,9.643589269660016,0.3977781645716854,0.17723273834322373
sub-071,alpha,1.5461023815745882,1.9899511940941235,0.17079229608752708
sub-072,delta,55.67010033679962,0.10873725946659768,0.09546933510703216
sub-072,theta,51.62451872406203,0.383331605530015,0.3174700294316589
sub-072,alpha,6.914107341225369,2.4483343107286726,0.25388426886158094
sub-073,delta,2.386064450875521,0.04001146811738591,0.07308281136040821
sub-073,theta,6.872449274404178,0.3782842883461194,0.16622142817607924
sub-073,alpha,5.2093869500200345,0.9742293761898426,0.1974482660875682
sub-074,delta,62.367045775944604,0.004761773594152272,0.105011590333435
sub-074,theta,10.405034927739747,0.3067330858754395,0.18669801100412056
sub-074,alpha,17.030034749719334,2.656965122349003,0.3328794840901841
sub-075,delta,13.11833302534221,0.01773337537914756,0.08675598757442378
sub-075,theta,16.989812032782783,0.30777476007569393,0.13959961759834658
sub-075,alpha,3.797685795981024,1.0132037118798523,0.18245942142911684
sub-076,delta,117.55783321204136,0.013357148086324253,0.1815039456741299
sub-076,theta,3.3140081977803018,0.07632194694392803,0.10043072550370259
sub-076,alpha,16.009804581276686,2.320396642236044,0.3186281278301114
sub-077,delta,32.87669540294767,0.14350400006802197,0.19548323141522664
sub-077,theta,131.10888787684206,15.785971185592054,0.7013973130066453
sub-077,alpha,10.49416147351413,3.3966765688500686,0.30546662610884306
sub-078,delta,9.475280324967864,0.03784689655875599,0.0946311615163636
sub-078,theta,3.3114419323870994,0.2734498017532785,0.1241810621633519
sub-078,alpha,14.292618979000018,1.505779678119389,0.2848180926402935
sub-079,delta,20.2882408752628,0.026181251806588042,0.02999015429868983
sub-079,theta,4.386041292432191,0.4769871783405589,0.028964777321067125
sub-079,alpha,2.6675825840134335,0.34612128786445545,0.12546145781814852
sub-080,delta,4.624727288811049,0.1297738391373923,0.1224582093599123
sub-080,theta,7.569341938492462,0.26268433561010884,0.051327635369990215
sub-080,alpha,6.7418241206944804,0.49883530254071257,0.1868027617124107
sub-081,delta,81.65126145227043,0.0072905568593962565,0.14418483922558256
sub-081,theta,103.90126786861586,10.83045057522271,0.6793459121206235
sub-081,alpha,15.536331772611714,3.424871380707053,0.34512920504426003
sub-082,delta,48.648775500417344,0.11197465919890874,0.047890679662837374
sub-082,theta,24.64985989903019,0.14549776494338557,0.22418405890912804
sub-082,alpha,29.279929212378622,1.9864806599657252,0.3651105196159265
sub-083,delta,5.21298107909545,0.013048735159957317,0.053883094303991144
sub-083,theta,0.11768851815856968,0.04689690004375325,0.03465379377975303
sub-083,alpha,3.713086218179011,0.43180715373106304,0.14271326531900191
sub-084,delta,9.207088021328032,0.010620935009046885,0.06585185441635734
sub-084,theta,1.6920367319318004,0.09311367952726612,0.07649162706472507
sub-084,alpha,3.578030088170962,0.1739191752303641,0.10103463661739663
sub-085,delta,17.521553948220394,0.01295189770378734,0.08710555969426782
sub-085,theta,14.909439624705659,0.03177479500096805,0.14823438476226714
sub-085,alpha,0.06136044789084361,0.9879942043333392,0.08904521729371778
sub-086,delta,20.935156643199416,0.13315201848967256,0.0389751390765922
sub-086,theta,0.3500856697575522,0.010973837533574494,0.021903965852993985
sub-086,alpha,0.40240174184998834,0.5975453306645332,0.049021832586942114
sub-087,delta,10.324806385720048,0.2412240092256932,0.1899341282547507
sub-087,theta,22.69668999170421,0.07207573580497914,0.18199881438115534
sub-087,alpha,9.211915040223499,3.5919070494495737,0.29979633938140704
sub-088,delta,21.23507568704002,0.017026177315543213,0.07652283705729959
sub-088,theta,0.8979338815423676,0.0233604573192735,0.03294125495401656
sub-088,alpha,0.49061321915493367,0.2300633791736763,0.05907531799315937
sub-089,delta,310.5782834245703,0.12970809198952798,0.3106302059279661
sub-089,theta,15.942604765556679,0.4004856022936188,0.2268252572480923
sub-089,alpha,22.844218763783058,15.375196977516902,0.49469749445303873
sub-090,delta,138.29310953928146,0.0017391947295691875,0.1827311815612922
sub-090,theta,2.456529070072333,0.14661231427688048,0.1060437307728932
sub-090,alpha,4.448133081806571,0.5767141883034496,0.16901964375520406
sub-091,delta,20.721724814298362,0.10314931496880839,0.13661263209051625
sub-091,theta,16.685778631085057,0.14533342474612626,0.20063289233422438
sub-091,alpha,3.1958678476647244,0.7358516057515985,0.15157238941635298
sub-092,delta,107.72262389860786,0.015087591974939047,0.13952568221113637
sub-092,theta,32.990393952605324,0.39792515903915193,0.2788790099615079
sub-092,alpha,7.3156005231666965,1.3946648827944657,0.2308191846681326
sub-093,delta,19.043893317219137,0.007886401263733958,0.07257623452065974
sub-093,theta,1.4638055145808981,0.09795026631001275,0.07352234035529595
sub-093,alpha,0.43858860094161833,0.2519588480964381,0.07253802732774602
sub-094,delta,28.862346123529633,0.11165794999308432,0.1667865736494858
sub-094,theta,0.7643146354067867,0.12359516057348854,0.06618991800220908
sub-094,alpha,2.7746960871753856,0.16739065716236493,0.11664737769433026
sub-095,delta,231.10013533080598,0.057577452499712245,0.25530443190134927
sub-095,theta,32.344859114886816,0.780788452354401,0.2906806333970157
sub-095,alpha,18.708656543863324,5.410355646707061,0.3992536174597857
sub-096,delta,123.56713419142869,0.025434145033112962,0.19069285619106183
sub-096,theta,4.041243701302223,0.1632209108265769,0.11161509353906586
sub-096,alpha,2.6358438677353293,0.017029065708657597,0.0751116090851305
sub-097,delta,224.94964986251614,0.022990854274954762,0.2830430955762746
sub-097,theta,41.95720007693545,3.589968711062485,0.43311748879048595
sub-097,alpha,68.83203584793985,16.96033717936556,0.6830518371527912
sub-098,delta,363.24246668129103,0.14798838045903467,0.3728064088037624
sub-098,theta,28.05091272130593,0.5511237638485401,0.2707761775244331
sub-098,alpha,4.298745942273931,1.2291756192386822,0.1950080713670022
sub-099,delta,5.7118552385586066,0.009524127983793321,0.05599416194844962
sub-099,theta,1.0099565970914077,0.034188316609020955,0.042882401522989305
sub-099,alpha,0.6622152245342339,0.14887744345786363,0.06439339640952997
sub-100,delta,17.00575517811568,0.005335074947555915,0.05164130695152937
sub-100,theta,3.2555982753279658,0.16791996641191562,0.10800013328927391
sub-100,alpha,5.976818269242041,0.259384295715882,0.16847606422350167
sub-101,delta,551.6086368426232,0.17752191979965454,0.4323407207724934
sub-101,theta,49.70946555687716,1.9718531939393789,0.39022409621570464
sub-101,alpha,9.523356323681519,3.214444042250699,0.29583609799970495
sub-102,delta,66.7564264420623,0.10089075524206663,0.20362451510981694
sub-102,theta,1.963985435003486,0.2805009171839453,0.1091888098671119
sub-102,alpha,1.2266773711567773,0.4565755865006725,0.1096561683973733
sub-103,delta,183.84194165886868,0.2272540431496861,0.32254201205319416
sub-103,theta,33.11691287581916,0.041504572168681225,0.20597800354321827
sub-103,alpha,0.5802182201700828,0.5735481967213741,0.09781091550074905
sub-104,delta,184.33620671933807,0.018656985652781382,0.17647742929248475
sub-104,theta,25.56709598935235,0.021242104558386623,0.16355733188479687
sub-104,alpha,1.6557723407255658,0.4226492347725649,0.11598982682470946
sub-105,delta,833.261099970054,0.12717473708474372,0.4818985352279242
sub-105,theta,25.25656299616416,0.6548059060002561,0.23867621989628757
sub-105,alpha,30.872100706128897,17.68556367806934,0.552387894599592
sub-106,delta,14.225445341023358,0.1840266040351668,0.15850647122515332
sub-106,theta,6.683788925523851,0.14767926702930476,0.055680922665925954
sub-106,alpha,1.2562240569755752,0.3892646613446217,0.10052122439557458
sub-107,delta,11.166534888429293,0.008771100551237782,0.06308160271283345
sub-107,theta,0.09308923602149055,0.0075662267633456615,0.015988647811128312
sub-107,alpha,1.7263235573554265,0.19457267925910643,0.10054856053313975
sub-108,delta,6.995869211614609,0.014188044406012894,0.06995701625514925
sub-108,theta,8.754895296753448,0.12216800539612921,0.14600614928779462
sub-108,alpha,7.9941593111801375,1.8798776945119409,0.2520385698940404
sub-109,delta,23.569135463827752,0.0027647121677351907,0.0771728006915913
sub-109,theta,1.6945376676301482,0.10719496485210082,0.0804125618372127
sub-109,alpha,3.0457435162910524,1.1319793300632974,0.1758786596315424
sub-110,delta,15.552770974542526,0.016810587606047946,0.07395816373601584
sub-110,theta,11.93355858003293,0.1440483225852534,0.16511020300584384
sub-110,alpha,0.0791095079757111,0.05724155834236202,0.03323690671170663
sub-111,delta,74.3725610282695,0.018188556709766702,0.15306818104314449
sub-111,theta,11.901500631055642,0.01681326353422103,0.11784422077747447
sub-111,alpha,24.51435908180067,7.486944036177105,0.4522777052478526
sub-112,delta,121.42801068802939,0.0350793232950576,0.18879332645539648
sub-112,theta,2.644621308810544,0.33250938299638516,0.12338995272799866
sub-112,alpha,0.20794320260298665,0.30864496068388686,0.06636297495386802
sub-113,delta,15.08897644910834,0.01592529378589911,0.08909717439840778
sub-113,theta,0.06010278304286389,0.02557342360063352,0.018791583776667578
sub-113,alpha,3.456742361655095,1.347762540758354,0.1877737360426561
sub-114,delta,8.81821199596193,0.014697859046845316,0.06672727230681653
sub-114,theta,1.7644496536732828,0.3932315650689202,0.013846156873387853
sub-114,alpha,3.202623019550228,0.49551070048276113,0.09376541232549128
sub-115,delta,17.963134012327252,0.030193903116066356,0.103388359415754
sub-115,theta,11.708812363179433,0.11561231864252441,0.16857140831793876
sub-115,alpha,11.976142966615086,0.6861968778774381,0.23163140515260194
sub-116,delta,454.48922641739745,0.31801310994682963,0.44476759969994367
sub-116,theta,20.10927263390395,1.499092029001649,0.2912193020947034
sub-116,alpha,8.63782376659531,2.264487182578284,0.24476089657259464
sub-117,delta,264.7968051817774,0.013404641143396501,0.18629015429730422
sub-117,theta,22.26692040463512,0.4368507385815798,0.22684044685029608
sub-117,alpha,2.2861890740636133,1.7472966464071291,0.18042953830618275
sub-118,delta,34.48183647564482,0.002686798231973261,0.09521420114560603
sub-118,theta,23.970449595787784,0.3973299427844879,0.24197193023978872
sub-118,alpha,13.830779621535044,2.5476048051118423,0.3146499912111883
sub-119,delta,39.18873674802131,0.08226583747952936,0.167960465140421
sub-119,theta,10.642589260080968,0.20231168913575182,0.16344310692736694
sub-119,alpha,1.9842264044336504,1.3101167394227482,0.16419703686730652
sub-120,delta,420.1639305139255,0.2439510818866597,0.4177176583294515
sub-120,theta,13.18691477166157,0.34678578354713413,0.19160357916067455
sub-120,alpha,0.68176768069771,1.437332284035766,0.13882368326040664
sub-121,delta,95.26776310741349,0.04691238288721891,0.1794587032991718
sub-121,theta,325.53769484586155,7.289071292002481,0.9019850850176925
sub-121,alpha,19.090427785155132,13.821904663326757,0.4663502400812885
sub-122,delta,1185.4644104083634,3.4306685527476746,0.6861236509841893
sub-122,theta,257.73630656300827,20.247927255773853,0.8229878023747746
sub-122,alpha,13.093725228174929,2.7378102686609385,0.32695357583519047
sub-123,delta,9.622863056938735,0.005490271397203967,0.05826213358371635
sub-123,theta,0.4024618311689683,0.030714028007886408,0.03906439811313838
sub-123,alpha,0.5260751795518,0.23612623397098131,0.07429265408887452
sub-124,delta,20.516045846793055,0.0022888014526006263,0.06717069663444036
sub-124,theta,3.1158901624310658,0.1311295469811849,0.0959863424195337
sub-124,alpha,0.11641134836799837,1.0689106829591852,0.09516542743102842
sub-125,delta,532.6198069976781,2.363348687632512,0.543771837073534
sub-125,theta,121.4075426075812,2.6340951304923164,0.5945050281142319
sub-125,alpha,20.477891926840194,3.2644023207935646,0.38112241474812897
sub-126,delta,245.34714885639087,0.1606504510750472,0.13816782602372257
sub-126,theta,41.554836301341936,0.9174124667684606,0.3374422115537227
sub-126,alpha,0.51943098662391,0.7879008861308464,0.10403234532694493
sub-127,delta,247.93258407423016,0.03748055696107639,0.3172454221290525
sub-127,theta,55.42218123299642,0.0907039181264958,0.2880328485781175
sub-127,alpha,12.999837645478513,1.069349121297173,0.2613833111379057
sub-128,delta,6.180933683654725,0.018963035226112385,0.04923669191096424
sub-128,theta,13.237607542844108,2.026192091112972,0.2682838654382292
sub-128,alpha,20.02769939812948,2.340551206677137,0.3379802884267839
sub-129,delta,17.49440332235632,0.024145522786496842,0.041607047873567685
sub-129,theta,6.153718879470389,0.2596819617865936,0.13634290104314886
sub-129,alpha,0.7227677808502481,0.11642151304593155,0.06376954497429946
sub-130,delta,195.40450105057027,0.11751931505408916,0.29613906562253944
sub-130,theta,34.040230769431396,1.9780657758100324,0.3377957830711451
sub-130,alpha,4.4507642481705485,1.3815788837875809,0.1996570607263627
sub-131,delta,195.0015113071487,0.00081202338671358,0.21208558190864155
sub-131,theta,17.07943263629194,0.8603597351510583,0.24562647400114532
sub-131,alpha,12.115183997981585,0.6793803107071594,0.2395507995032117
sub-132,delta,12.181862123453769,0.0008323284333837323,0.059169976749378086
sub-132,theta,0.5643867816109518,0.018082541237151327,0.03621353851188367
sub-132,alpha,0.09578693905573772,0.046261700221592594,0.03231910658613966
sub-133,delta,103.57649231746849,0.007029142593833002,0.1616455690225326
sub-133,theta,18.773912287053708,0.6073712254330108,0.2555926611526889
sub-133,alpha,10.272403594195435,2.192596033703905,0.2739652733486983
sub-134,delta,52.3667616033225,0.07112949095584589,0.16976632152793575
sub-134,theta,5.2514900850246775,0.046762056728136936,0.09998535315914236
sub-134,alpha,1.7644166687740972,0.4782974150692325,0.12148569374095168
sub-135,delta,143.7859651987456,0.006436558004824445,0.19497702218508806
sub-135,theta,12.178048760133553,0.886257296750212,0.2174364639965166
sub-135,alpha,65.48372497090935,30.035678852254833,0.7742950131824701
